path,label
./data\180. Flaaffy\sprites\flaaffy9.png,179
./data\181. Ampharos\ampharos-gen23.jpg,180
./data\181. Ampharos\ampharos-mega2.jpg,180
./data\181. Ampharos\ampharos0.jpg,180
./data\181. Ampharos\ampharos1.jpg,180
./data\181. Ampharos\ampharos4.png,180
./data\181. Ampharos\sprites\ampharos0.png,180
./data\181. Ampharos\sprites\ampharos1.png,180
./data\181. Ampharos\sprites\ampharos10.png,180
./data\181. Ampharos\sprites\ampharos11.png,180
./data\181. Ampharos\sprites\ampharos2.png,180
./data\181. Ampharos\sprites\ampharos3.png,180
./data\181. Ampharos\sprites\ampharos4.png,180
./data\181. Ampharos\sprites\ampharos5.png,180
./data\181. Ampharos\sprites\ampharos6.png,180
./data\181. Ampharos\sprites\ampharos7.png,180
./data\181. Ampharos\sprites\ampharos8.png,180
./data\181. Ampharos\sprites\ampharos9.png,180
./data\182. Bellossom\bellossom-gen22.jpg,181
./data\182. Bellossom\bellossom0.jpg,181
./data\182. Bellossom\bellossom1.jpg,181
./data\182. Bellossom\bellossom3.png,181
./data\182. Bellossom\sprites\bellossom0.png,181
./data\182. Bellossom\sprites\bellossom1.png,181
./data\182. Bellossom\sprites\bellossom10.png,181
./data\182. Bellossom\sprites\bellossom2.png,181
./data\182. Bellossom\sprites\bellossom3.png,181
./data\182. Bellossom\sprites\bellossom4.png,181
./data\182. Bellossom\sprites\bellossom5.png,181
./data\182. Bellossom\sprites\bellossom6.png,181
./data\182. Bellossom\sprites\bellossom7.png,181
./data\182. Bellossom\sprites\bellossom8.png,181
./data\182. Bellossom\sprites\bellossom9.png,181
./data\183. Marill\marill-gen22.jpg,182
./data\183. Marill\marill0.jpg,182
./data\183. Marill\marill1.jpg,182
./data\183. Marill\marill3.png,182
./data\183. Marill\sprites\marill0.png,182
./data\183. Marill\sprites\marill1.png,182
./data\183. Marill\sprites\marill10.png,182
./data\183. Marill\sprites\marill2.png,182
./data\183. Marill\sprites\marill3.png,182
./data\183. Marill\sprites\marill4.png,182
./data\183. Marill\sprites\marill5.png,182
./data\183. Marill\sprites\marill6.png,182
./data\183. Marill\sprites\marill7.png,182
./data\183. Marill\sprites\marill8.png,182
./data\183. Marill\sprites\marill9.png,182
./data\184. Azumarill\azumarill-gen22.jpg,183
./data\184. Azumarill\azumarill0.jpg,183
./data\184. Azumarill\azumarill1.jpg,183
./data\184. Azumarill\azumarill3.png,183
./data\184. Azumarill\sprites\azumarill0.png,183
./data\184. Azumarill\sprites\azumarill1.png,183
./data\184. Azumarill\sprites\azumarill10.png,183
./data\184. Azumarill\sprites\azumarill2.png,183
./data\184. Azumarill\sprites\azumarill3.png,183
./data\184. Azumarill\sprites\azumarill4.png,183
./data\184. Azumarill\sprites\azumarill5.png,183
./data\184. Azumarill\sprites\azumarill6.png,183
./data\184. Azumarill\sprites\azumarill7.png,183
./data\184. Azumarill\sprites\azumarill8.png,183
./data\184. Azumarill\sprites\azumarill9.png,183
./data\185. Sudowoodo\sudowoodo-gen22.jpg,184
./data\185. Sudowoodo\sudowoodo0.jpg,184
./data\185. Sudowoodo\sudowoodo1.jpg,184
./data\185. Sudowoodo\sudowoodo3.png,184
./data\185. Sudowoodo\sprites\sudowoodo-f10.png,184
./data\185. Sudowoodo\sprites\sudowoodo-f11.png,184
./data\185. Sudowoodo\sprites\sudowoodo-f12.png,184
./data\185. Sudowoodo\sprites\sudowoodo-f2.png,184
./data\185. Sudowoodo\sprites\sudowoodo-f3.png,184
./data\185. Sudowoodo\sprites\sudowoodo-f4.png,184
./data\185. Sudowoodo\sprites\sudowoodo-f5.png,184
./data\185. Sudowoodo\sprites\sudowoodo-f9.png,184
./data\185. Sudowoodo\sprites\sudowoodo0.png,184
./data\185. Sudowoodo\sprites\sudowoodo1.png,184
./data\185. Sudowoodo\sprites\sudowoodo6.png,184
./data\185. Sudowoodo\sprites\sudowoodo7.png,184
./data\185. Sudowoodo\sprites\sudowoodo8.png,184
./data\186. Politoed\politoed-gen22.jpg,185
./data\186. Politoed\politoed0.jpg,185
./data\186. Politoed\politoed1.jpg,185
./data\186. Politoed\politoed3.png,185
./data\186. Politoed\sprites\politoed-f10.png,185
./data\186. Politoed\sprites\politoed-f11.png,185
./data\186. Politoed\sprites\politoed-f12.png,185
./data\186. Politoed\sprites\politoed-f2.png,185
./data\186. Politoed\sprites\politoed-f3.png,185
./data\186. Politoed\sprites\politoed-f4.png,185
./data\186. Politoed\sprites\politoed-f5.png,185
./data\186. Politoed\sprites\politoed-f9.png,185
./data\186. Politoed\sprites\politoed0.png,185
./data\186. Politoed\sprites\politoed1.png,185
./data\186. Politoed\sprites\politoed6.png,185
./data\186. Politoed\sprites\politoed7.png,185
./data\186. Politoed\sprites\politoed8.png,185
./data\187. Hoppip\hoppip-gen22.jpg,186
./data\187. Hoppip\hoppip0.jpg,186
./data\187. Hoppip\hoppip1.jpg,186
./data\187. Hoppip\hoppip3.png,186
./data\187. Hoppip\sprites\hoppip0.png,186
./data\187. Hoppip\sprites\hoppip1.png,186
./data\187. Hoppip\sprites\hoppip2.png,186
./data\187. Hoppip\sprites\hoppip3.png,186
./data\187. Hoppip\sprites\hoppip4.png,186
./data\187. Hoppip\sprites\hoppip5.png,186
./data\187. Hoppip\sprites\hoppip6.png,186
./data\187. Hoppip\sprites\hoppip7.png,186
./data\187. Hoppip\sprites\hoppip8.png,186
./data\187. Hoppip\sprites\hoppip9.png,186
./data\188. Skiploom\skiploom-gen22.jpg,187
./data\188. Skiploom\skiploom0.jpg,187
./data\188. Skiploom\skiploom1.jpg,187
./data\188. Skiploom\skiploom3.png,187
./data\188. Skiploom\sprites\skiploom0.png,187
./data\188. Skiploom\sprites\skiploom1.png,187
./data\188. Skiploom\sprites\skiploom2.png,187
./data\188. Skiploom\sprites\skiploom3.png,187
./data\188. Skiploom\sprites\skiploom4.png,187
./data\188. Skiploom\sprites\skiploom5.png,187
./data\188. Skiploom\sprites\skiploom6.png,187
./data\188. Skiploom\sprites\skiploom7.png,187
./data\188. Skiploom\sprites\skiploom8.png,187
./data\188. Skiploom\sprites\skiploom9.png,187
./data\189. Jumpluff\jumpluff-gen22.jpg,188
./data\189. Jumpluff\jumpluff0.jpg,188
./data\189. Jumpluff\jumpluff1.jpg,188
./data\189. Jumpluff\jumpluff3.png,188
./data\189. Jumpluff\sprites\jumpluff0.png,188
./data\189. Jumpluff\sprites\jumpluff1.png,188
./data\189. Jumpluff\sprites\jumpluff2.png,188
./data\189. Jumpluff\sprites\jumpluff3.png,188
./data\189. Jumpluff\sprites\jumpluff4.png,188
./data\189. Jumpluff\sprites\jumpluff5.png,188
./data\189. Jumpluff\sprites\jumpluff6.png,188
./data\189. Jumpluff\sprites\jumpluff7.png,188
./data\189. Jumpluff\sprites\jumpluff8.png,188
./data\189. Jumpluff\sprites\jumpluff9.png,188
./data\190. Aipom\aipom-gen22.jpg,189
./data\190. Aipom\aipom0.jpg,189
./data\190. Aipom\aipom1.jpg,189
./data\190. Aipom\aipom3.png,189
./data\190. Aipom\sprites\aipom-f10.png,189
./data\190. Aipom\sprites\aipom-f11.png,189
./data\190. Aipom\sprites\aipom-f12.png,189
./data\190. Aipom\sprites\aipom-f13.png,189
./data\190. Aipom\sprites\aipom-f2.png,189
./data\190. Aipom\sprites\aipom-f3.png,189
./data\190. Aipom\sprites\aipom-f4.png,189
./data\190. Aipom\sprites\aipom-f5.png,189
./data\190. Aipom\sprites\aipom-f6.png,189
./data\190. Aipom\sprites\aipom-f9.png,189
./data\190. Aipom\sprites\aipom0.png,189
./data\190. Aipom\sprites\aipom1.png,189
./data\190. Aipom\sprites\aipom7.png,189
./data\190. Aipom\sprites\aipom8.png,189
./data\191. Sunkern\sunkern-gen22.jpg,190
./data\191. Sunkern\sunkern0.jpg,190
./data\191. Sunkern\sunkern1.jpg,190
./data\191. Sunkern\sunkern3.png,190
./data\191. Sunkern\sprites\sunkern0.png,190
./data\191. Sunkern\sprites\sunkern1.png,190
./data\191. Sunkern\sprites\sunkern2.png,190
./data\191. Sunkern\sprites\sunkern3.png,190
./data\191. Sunkern\sprites\sunkern4.png,190
./data\191. Sunkern\sprites\sunkern5.png,190
./data\191. Sunkern\sprites\sunkern6.png,190
./data\191. Sunkern\sprites\sunkern7.png,190
./data\191. Sunkern\sprites\sunkern8.png,190
./data\191. Sunkern\sprites\sunkern9.png,190
./data\192. Sunflora\sunflora-gen22.jpg,191
./data\192. Sunflora\sunflora0.jpg,191
./data\192. Sunflora\sunflora1.jpg,191
./data\192. Sunflora\sunflora3.png,191
./data\192. Sunflora\sprites\sunflora0.png,191
./data\192. Sunflora\sprites\sunflora1.png,191
./data\192. Sunflora\sprites\sunflora2.png,191
./data\192. Sunflora\sprites\sunflora3.png,191
./data\192. Sunflora\sprites\sunflora4.png,191
./data\192. Sunflora\sprites\sunflora5.png,191
./data\192. Sunflora\sprites\sunflora6.png,191
./data\192. Sunflora\sprites\sunflora7.png,191
./data\192. Sunflora\sprites\sunflora8.png,191
./data\192. Sunflora\sprites\sunflora9.png,191
./data\193. Yanma\yanma-gen22.jpg,192
./data\193. Yanma\yanma0.jpg,192
./data\193. Yanma\yanma1.jpg,192
./data\193. Yanma\yanma3.png,192
./data\193. Yanma\sprites\yanma0.png,192
./data\193. Yanma\sprites\yanma1.png,192
./data\193. Yanma\sprites\yanma10.png,192
./data\193. Yanma\sprites\yanma11.png,192
./data\193. Yanma\sprites\yanma2.png,192
./data\193. Yanma\sprites\yanma3.png,192
./data\193. Yanma\sprites\yanma4.png,192
./data\193. Yanma\sprites\yanma5.png,192
./data\193. Yanma\sprites\yanma6.png,192
./data\193. Yanma\sprites\yanma7.png,192
./data\193. Yanma\sprites\yanma8.png,192
./data\193. Yanma\sprites\yanma9.png,192
./data\194. Wooper\wooper-gen23.jpg,193
./data\194. Wooper\wooper-paldean2.jpg,193
./data\194. Wooper\wooper0.jpg,193
./data\194. Wooper\wooper1.jpg,193
./data\194. Wooper\wooper4.png,193
./data\194. Wooper\sprites\wooper-f10.png,193
./data\194. Wooper\sprites\wooper-f2.png,193
./data\194. Wooper\sprites\wooper-f3.png,193
./data\194. Wooper\sprites\wooper-f4.png,193
./data\194. Wooper\sprites\wooper-f8.png,193
./data\194. Wooper\sprites\wooper-f9.png,193
./data\194. Wooper\sprites\wooper0.png,193
./data\194. Wooper\sprites\wooper1.png,193
./data\194. Wooper\sprites\wooper5.png,193
./data\194. Wooper\sprites\wooper6.png,193
./data\194. Wooper\sprites\wooper7.png,193
./data\195. Quagsire\quagsire-gen22.jpg,194
./data\195. Quagsire\quagsire0.jpg,194
./data\195. Quagsire\quagsire1.jpg,194
./data\195. Quagsire\quagsire3.png,194
./data\195. Quagsire\sprites\quagsire-f10.png,194
./data\195. Quagsire\sprites\quagsire-f2.png,194
./data\195. Quagsire\sprites\quagsire-f3.png,194
./data\195. Quagsire\sprites\quagsire-f4.png,194
./data\195. Quagsire\sprites\quagsire-f8.png,194
./data\195. Quagsire\sprites\quagsire-f9.png,194
./data\195. Quagsire\sprites\quagsire0.png,194
./data\195. Quagsire\sprites\quagsire1.png,194
./data\195. Quagsire\sprites\quagsire5.png,194
./data\195. Quagsire\sprites\quagsire6.png,194
./data\195. Quagsire\sprites\quagsire7.png,194
./data\196. Espeon\espeon-gen22.jpg,195
./data\196. Espeon\espeon0.jpg,195
./data\196. Espeon\espeon1.jpg,195
./data\196. Espeon\espeon3.png,195
./data\196. Espeon\sprites\espeon0.png,195
./data\196. Espeon\sprites\espeon1.png,195
./data\196. Espeon\sprites\espeon10.png,195
./data\196. Espeon\sprites\espeon11.png,195
./data\196. Espeon\sprites\espeon12.png,195
./data\196. Espeon\sprites\espeon2.png,195
./data\196. Espeon\sprites\espeon3.png,195
./data\196. Espeon\sprites\espeon4.png,195
./data\196. Espeon\sprites\espeon5.png,195
./data\196. Espeon\sprites\espeon6.png,195
./data\196. Espeon\sprites\espeon7.png,195
./data\196. Espeon\sprites\espeon8.png,195
./data\196. Espeon\sprites\espeon9.png,195
./data\197. Umbreon\umbreon-gen22.jpg,196
./data\197. Umbreon\umbreon0.jpg,196
./data\197. Umbreon\umbreon1.jpg,196
./data\197. Umbreon\umbreon3.png,196
./data\197. Umbreon\sprites\umbreon0.png,196
./data\197. Umbreon\sprites\umbreon1.png,196
./data\197. Umbreon\sprites\umbreon10.png,196
./data\197. Umbreon\sprites\umbreon11.png,196
./data\197. Umbreon\sprites\umbreon12.png,196
./data\197. Umbreon\sprites\umbreon2.png,196
./data\197. Umbreon\sprites\umbreon3.png,196
./data\197. Umbreon\sprites\umbreon4.png,196
./data\197. Umbreon\sprites\umbreon5.png,196
./data\197. Umbreon\sprites\umbreon6.png,196
./data\197. Umbreon\sprites\umbreon7.png,196
./data\197. Umbreon\sprites\umbreon8.png,196
./data\197. Umbreon\sprites\umbreon9.png,196
./data\198. Murkrow\murkrow-gen22.jpg,197
./data\198. Murkrow\murkrow0.jpg,197
./data\198. Murkrow\murkrow1.jpg,197
./data\198. Murkrow\murkrow3.png,197
./data\198. Murkrow\sprites\murkrow-f10.png,197
./data\198. Murkrow\sprites\murkrow-f11.png,197
./data\198. Murkrow\sprites\murkrow-f12.png,197
./data\198. Murkrow\sprites\murkrow-f13.png,197
./data\198. Murkrow\sprites\murkrow-f2.png,197
./data\198. Murkrow\sprites\murkrow-f3.png,197
./data\198. Murkrow\sprites\murkrow-f4.png,197
./data\198. Murkrow\sprites\murkrow-f5.png,197
./data\198. Murkrow\sprites\murkrow-f6.png,197
./data\198. Murkrow\sprites\murkrow-f9.png,197
./data\198. Murkrow\sprites\murkrow0.png,197
./data\198. Murkrow\sprites\murkrow1.png,197
./data\198. Murkrow\sprites\murkrow7.png,197
./data\198. Murkrow\sprites\murkrow8.png,197
./data\199. Slowking\slowking-gen22.jpg,198
./data\199. Slowking\slowking0.jpg,198
./data\199. Slowking\slowking1.jpg,198
./data\199. Slowking\slowking3.png,198
./data\199. Slowking\sprites\slowking0.png,198
./data\199. Slowking\sprites\slowking1.png,198
./data\199. Slowking\sprites\slowking10.png,198
./data\199. Slowking\sprites\slowking11.png,198
./data\199. Slowking\sprites\slowking12.png,198
./data\199. Slowking\sprites\slowking2.png,198
./data\199. Slowking\sprites\slowking3.png,198
./data\199. Slowking\sprites\slowking4.png,198
./data\199. Slowking\sprites\slowking5.png,198
./data\199. Slowking\sprites\slowking6.png,198
./data\199. Slowking\sprites\slowking7.png,198
./data\199. Slowking\sprites\slowking8.png,198
./data\199. Slowking\sprites\slowking9.png,198
./data\200. Misdreavus\misdreavus-gen22.jpg,199
./data\200. Misdreavus\misdreavus0.jpg,199
./data\200. Misdreavus\misdreavus1.jpg,199
./data\200. Misdreavus\misdreavus3.png,199
./data\200. Misdreavus\sprites\misdreavus0.png,199
./data\200. Misdreavus\sprites\misdreavus1.png,199
./data\200. Misdreavus\sprites\misdreavus10.png,199
./data\200. Misdreavus\sprites\misdreavus11.png,199
./data\200. Misdreavus\sprites\misdreavus12.png,199
./data\200. Misdreavus\sprites\misdreavus13.png,199
./data\200. Misdreavus\sprites\misdreavus2.png,199
./data\200. Misdreavus\sprites\misdreavus3.png,199
./data\200. Misdreavus\sprites\misdreavus4.png,199
./data\200. Misdreavus\sprites\misdreavus5.png,199
./data\200. Misdreavus\sprites\misdreavus6.png,199
./data\200. Misdreavus\sprites\misdreavus7.png,199
./data\200. Misdreavus\sprites\misdreavus8.png,199
./data\200. Misdreavus\sprites\misdreavus9.png,199
./data\201. Unown\unown-a5.png,200
./data\201. Unown\unown-b6.png,200
./data\201. Unown\unown-c7.png,200
./data\201. Unown\unown-d8.png,200
./data\201. Unown\unown-e9.png,200
./data\201. Unown\unown-exclamation3.png,200
./data\201. Unown\unown-f10.png,200
./data\201. Unown\unown-g11.png,200
./data\201. Unown\unown-gen22.jpg,200
./data\201. Unown\unown-h12.png,200
./data\201. Unown\unown-i13.png,200
./data\201. Unown\unown-j14.png,200
./data\201. Unown\unown-k15.png,200
./data\201. Unown\unown-l16.png,200
./data\201. Unown\unown-m17.png,200
./data\201. Unown\unown-n18.png,200
./data\201. Unown\unown-o19.png,200
./data\201. Unown\unown-p20.png,200
./data\201. Unown\unown-q21.png,200
./data\201. Unown\unown-question4.png,200
./data\201. Unown\unown-r22.png,200
./data\201. Unown\unown-s23.png,200
./data\201. Unown\unown-t24.png,200
./data\201. Unown\unown-u25.png,200
./data\201. Unown\unown-v26.png,200
./data\201. Unown\unown-w27.png,200
./data\201. Unown\unown-x28.png,200
./data\201. Unown\unown-y29.png,200
./data\201. Unown\unown-z30.png,200
./data\201. Unown\unown0.jpg,200
./data\201. Unown\unown1.jpg,200
./data\201. Unown\sprites\unown-a0.png,200
./data\201. Unown\sprites\unown-a1.png,200
./data\201. Unown\sprites\unown-a11.png,200
./data\201. Unown\sprites\unown-a2.png,200
./data\201. Unown\sprites\unown-a3.png,200
./data\201. Unown\sprites\unown-a4.png,200
./data\201. Unown\sprites\unown-a5.png,200
./data\201. Unown\sprites\unown-a6.png,200
./data\201. Unown\sprites\unown-a7.png,200
./data\201. Unown\sprites\unown-a8.png,200
./data\201. Unown\sprites\unown-a9.png,200
./data\201. Unown\sprites\unown-x10.png,200
./data\202. Wobbuffet\wobbuffet-gen22.jpg,201
./data\202. Wobbuffet\wobbuffet0.jpg,201
./data\202. Wobbuffet\wobbuffet1.jpg,201
./data\202. Wobbuffet\wobbuffet3.png,201
./data\202. Wobbuffet\sprites\wobbuffet-f10.png,201
./data\202. Wobbuffet\sprites\wobbuffet-f2.png,201
./data\202. Wobbuffet\sprites\wobbuffet-f3.png,201
./data\202. Wobbuffet\sprites\wobbuffet-f4.png,201
./data\202. Wobbuffet\sprites\wobbuffet-f8.png,201
./data\202. Wobbuffet\sprites\wobbuffet-f9.png,201
./data\202. Wobbuffet\sprites\wobbuffet0.png,201
./data\202. Wobbuffet\sprites\wobbuffet1.png,201
./data\202. Wobbuffet\sprites\wobbuffet5.png,201
./data\202. Wobbuffet\sprites\wobbuffet6.png,201
./data\202. Wobbuffet\sprites\wobbuffet7.png,201
./data\203. Girafarig\girafarig-gen22.jpg,202
./data\203. Girafarig\girafarig0.jpg,202
./data\203. Girafarig\girafarig1.jpg,202
./data\203. Girafarig\girafarig3.png,202
./data\203. Girafarig\sprites\girafarig-f2.png,202
./data\203. Girafarig\sprites\girafarig-f3.png,202
./data\203. Girafarig\sprites\girafarig-f4.png,202
./data\203. Girafarig\sprites\girafarig-f7.png,202
./data\203. Girafarig\sprites\girafarig-f8.png,202
./data\203. Girafarig\sprites\girafarig-f9.png,202
./data\203. Girafarig\sprites\girafarig0.png,202
./data\203. Girafarig\sprites\girafarig1.png,202
./data\203. Girafarig\sprites\girafarig5.png,202
./data\203. Girafarig\sprites\girafarig6.png,202
./data\204. Pineco\pineco-gen22.jpg,203
./data\204. Pineco\pineco0.jpg,203
./data\204. Pineco\pineco1.jpg,203
./data\204. Pineco\pineco3.png,203
./data\204. Pineco\sprites\pineco0.png,203
./data\204. Pineco\sprites\pineco1.png,203
./data\204. Pineco\sprites\pineco10.png,203
./data\204. Pineco\sprites\pineco11.png,203
./data\204. Pineco\sprites\pineco2.png,203
./data\204. Pineco\sprites\pineco3.png,203
./data\204. Pineco\sprites\pineco4.png,203
./data\204. Pineco\sprites\pineco5.png,203
./data\204. Pineco\sprites\pineco6.png,203
./data\204. Pineco\sprites\pineco7.png,203
./data\204. Pineco\sprites\pineco8.png,203
./data\204. Pineco\sprites\pineco9.png,203
./data\205. Forretress\forretress-gen22.jpg,204
./data\205. Forretress\forretress0.jpg,204
./data\205. Forretress\forretress1.jpg,204
./data\205. Forretress\forretress3.png,204
./data\205. Forretress\sprites\forretress0.png,204
./data\205. Forretress\sprites\forretress1.png,204
./data\205. Forretress\sprites\forretress10.png,204
./data\205. Forretress\sprites\forretress11.png,204
./data\205. Forretress\sprites\forretress2.png,204
./data\205. Forretress\sprites\forretress3.png,204
./data\205. Forretress\sprites\forretress4.png,204
./data\205. Forretress\sprites\forretress5.png,204
./data\205. Forretress\sprites\forretress6.png,204
./data\205. Forretress\sprites\forretress7.png,204
./data\205. Forretress\sprites\forretress8.png,204
./data\205. Forretress\sprites\forretress9.png,204
./data\206. Dunsparce\dunsparce-gen22.jpg,205
./data\206. Dunsparce\dunsparce0.jpg,205
./data\206. Dunsparce\dunsparce1.jpg,205
./data\206. Dunsparce\dunsparce3.png,205
./data\206. Dunsparce\sprites\dunsparce0.png,205
./data\206. Dunsparce\sprites\dunsparce1.png,205
./data\206. Dunsparce\sprites\dunsparce10.png,205
./data\206. Dunsparce\sprites\dunsparce11.png,205
./data\206. Dunsparce\sprites\dunsparce12.png,205
./data\206. Dunsparce\sprites\dunsparce2.png,205
./data\206. Dunsparce\sprites\dunsparce3.png,205
./data\206. Dunsparce\sprites\dunsparce4.png,205
./data\206. Dunsparce\sprites\dunsparce5.png,205
./data\206. Dunsparce\sprites\dunsparce6.png,205
./data\206. Dunsparce\sprites\dunsparce7.png,205
./data\206. Dunsparce\sprites\dunsparce8.png,205
./data\206. Dunsparce\sprites\dunsparce9.png,205
./data\207. Gligar\gligar-gen22.jpg,206
./data\207. Gligar\gligar0.jpg,206
./data\207. Gligar\gligar1.jpg,206
./data\207. Gligar\gligar3.png,206
./data\207. Gligar\sprites\gligar-f10.png,206
